"CountyFP","Time_fornow_enddate","StartDate","EndDate","DurationDays","Hazard","CropDmg","avg_tmax","avg_tmin","avg_ppt","unique_id","duplicate"
"24011",1995-07-16,1995-07-14,1995-07-16,3,"Heat",968014.19,97.0350353016573,74.9061763763428,0.109393752355606,"24011 1995-07-14",FALSE
"24019",1995-07-16,1995-07-14,1995-07-16,3,"Heat",968014.19,95.4288812202983,77.9821584380499,0.076281801499255,"24019 1995-07-14",FALSE
"24029",1995-07-16,1995-07-14,1995-07-16,3,"Heat",968014.19,95.6219394435053,74.976160853842,0.0277941344295458,"24029 1995-07-14",FALSE
"24041",1995-07-16,1995-07-14,1995-07-16,3,"Heat",968014.19,95.228947845459,76.6744159317017,0.0164706037132304,"24041 1995-07-14",FALSE
"24045",1995-07-16,1995-07-14,1995-07-16,3,"Heat",968014.19,95.8135595160017,76.6169559672728,0.0365449977062807,"24045 1995-07-14",FALSE
"24047",1995-07-16,1995-07-14,1995-07-16,3,"Heat",968014.19,94.4867317424101,76.0080234707103,0,"24047 1995-07-14",FALSE
"24015",1995-07-31,1995-07-21,1995-07-31,11,"Heat",0,91.2248726584695,70.636161080893,0.0725079254175823,"24015 1995-07-21",FALSE
"24035",1995-07-31,1995-07-21,1995-07-31,11,"Heat",0,92.1818517702874,73.5101385852012,0.0988677708859807,"24035 1995-07-21",FALSE
"51001",1995-07-16,1995-07-14,1995-07-16,3,"Heat",494305.12,94.164338344532,77.0996131729294,0,"51001 1995-07-14",FALSE
"51131",1995-07-16,1995-07-14,1995-07-16,3,"Heat",494305.12,92.6807509368321,76.790045223596,0.00000297132672319817,"51131 1995-07-14",FALSE
"10001",1995-08-31,1995-08-01,1995-08-31,31,"Drought/ Heat",0,86.8628998623963,66.4101941666012,0.0684623744316025,"10001 1995-08-01",FALSE
"10003",1995-08-31,1995-08-01,1995-08-31,31,"Drought/ Heat",0,87.5794820036336,65.7281378145236,0.0779811627440654,"10003 1995-08-01",FALSE
"10005",1995-08-31,1995-08-01,1995-08-31,31,"Drought/ Heat",0,87.2200157680919,65.7979141418735,0.0240716199257348,"10005 1995-08-01",FALSE
